Person,Count,Year,Place,filename
Thomas L. Jinnings,3,1833,PA,1833.PA-06.03.PHIL.txt
Ransom F. Wake,1,1833,PA,1833.PA-06.03.PHIL.txt
Charles Mortimer,7,1833,PA,1833.PA-06.03.PHIL.txt
James Barnett,5,1833,PA,1833.PA-06.03.PHIL.txt
George Richardson,2,1833,PA,1833.PA-06.03.PHIL.txt
David Ruggles,6,1833,PA,1833.PA-06.03.PHIL.txt
William Brown,4,1833,PA,1833.PA-06.03.PHIL.txt
H.C. Thompson,1,1833,PA,1833.PA-06.03.PHIL.txt
J. W. C. Pennington,2,1833,PA,1833.PA-06.03.PHIL.txt
Charles Smith,1,1833,PA,1833.PA-06.03.PHIL.txt
P. Johnson,1,1833,PA,1833.PA-06.03.PHIL.txt
William Rich,4,1833,PA,1833.PA-06.03.PHIL.txt
Troy,1,1833,PA,1833.PA-06.03.PHIL.txt
John G. Stewart,7,1833,PA,1833.PA-06.03.PHIL.txt
Henry Sipkins,16,1833,PA,1833.PA-06.03.PHIL.txt
Messrs. Watkins,1,1833,PA,1833.PA-06.03.PHIL.txt
Douglass,1,1833,PA,1833.PA-06.03.PHIL.txt
Nathan Johnson,1,1833,PA,1833.PA-06.03.PHIL.txt
Thomas Van Renselear,1,1833,PA,1833.PA-06.03.PHIL.txt
N. J.,3,1833,PA,1833.PA-06.03.PHIL.txt
L. Jinnings,2,1833,PA,1833.PA-06.03.PHIL.txt
Wm. Hamilton,5,1833,PA,1833.PA-06.03.PHIL.txt
Richard D. Johnson,1,1833,PA,1833.PA-06.03.PHIL.txt
John B. Dupuy,1,1833,PA,1833.PA-06.03.PHIL.txt
Messrs. Purvis,1,1833,PA,1833.PA-06.03.PHIL.txt
Butler,2,1833,PA,1833.PA-06.03.PHIL.txt
Peck,2,1833,PA,1833.PA-06.03.PHIL.txt
Spywood,2,1833,PA,1833.PA-06.03.PHIL.txt
Barbadoes,1,1833,PA,1833.PA-06.03.PHIL.txt
P. C. Matthews,1,1833,PA,1833.PA-06.03.PHIL.txt
Robt,1,1833,PA,1833.PA-06.03.PHIL.txt
Purvis,2,1833,PA,1833.PA-06.03.PHIL.txt
F. A. Hinton,8,1833,PA,1833.PA-06.03.PHIL.txt
Lloyd Garrison,2,1833,PA,1833.PA-06.03.PHIL.txt
P. M.,3,1833,PA,1833.PA-06.03.PHIL.txt
T. L. Jinnings,10,1833,PA,1833.PA-06.03.PHIL.txt
Wm. Lewis,1,1833,PA,1833.PA-06.03.PHIL.txt
Elliott,1,1833,PA,1833.PA-06.03.PHIL.txt
R. F. Wake,8,1833,PA,1833.PA-06.03.PHIL.txt
J. G. Stewart,4,1833,PA,1833.PA-06.03.PHIL.txt
S. H. Gloucester,2,1833,PA,1833.PA-06.03.PHIL.txt
Geo,1,1833,PA,1833.PA-06.03.PHIL.txt
Garrison,1,1833,PA,1833.PA-06.03.PHIL.txt
R. Purvis,3,1833,PA,1833.PA-06.03.PHIL.txt
George Spywood,2,1833,PA,1833.PA-06.03.PHIL.txt
William,1,1833,PA,1833.PA-06.03.PHIL.txt
James W. C. Pennington,3,1833,PA,1833.PA-06.03.PHIL.txt
Henry C. Thompson,1,1833,PA,1833.PA-06.03.PHIL.txt
Wm. D. Jenkins,1,1833,PA,1833.PA-06.03.PHIL.txt
Abner Frances,1,1833,PA,1833.PA-06.03.PHIL.txt
Thomas,1,1833,PA,1833.PA-06.03.PHIL.txt
Hamilton,2,1833,PA,1833.PA-06.03.PHIL.txt
Levington,4,1833,PA,1833.PA-06.03.PHIL.txt
John B. Vashon,1,1833,PA,1833.PA-06.03.PHIL.txt
Vashon,1,1833,PA,1833.PA-06.03.PHIL.txt
Bacon,2,1833,PA,1833.PA-06.03.PHIL.txt
George R. Richardson,1,1833,PA,1833.PA-06.03.PHIL.txt
Arnold Buffom,1,1833,PA,1833.PA-06.03.PHIL.txt
Crandall,3,1833,PA,1833.PA-06.03.PHIL.txt
Arthur Tappen,1,1833,PA,1833.PA-06.03.PHIL.txt
R. Cowley,3,1833,PA,1833.PA-06.03.PHIL.txt
Cowley,2,1833,PA,1833.PA-06.03.PHIL.txt
Draper,1,1833,PA,1833.PA-06.03.PHIL.txt
Stewart,1,1833,PA,1833.PA-06.03.PHIL.txt
Wm. Whipper,1,1833,PA,1833.PA-06.03.PHIL.txt
Hinton,1,1833,PA,1833.PA-06.03.PHIL.txt
William Wharton,1,1833,PA,1833.PA-06.03.PHIL.txt
Charles Marriott,1,1833,PA,1833.PA-06.03.PHIL.txt
N. Y.,2,1833,PA,1833.PA-06.03.PHIL.txt
Wharton,1,1833,PA,1833.PA-06.03.PHIL.txt
Austin Stewart,1,1833,PA,1833.PA-06.03.PHIL.txt
Whipper,1,1833,PA,1833.PA-06.03.PHIL.txt
Eliott,1,1833,PA,1833.PA-06.03.PHIL.txt
Simon S. Jocelyn,1,1833,PA,1833.PA-06.03.PHIL.txt
Jenkins,1,1833,PA,1833.PA-06.03.PHIL.txt
John G. Steward,1,1833,PA,1833.PA-06.03.PHIL.txt
H. Ogdeu,1,1833,PA,1833.PA-06.03.PHIL.txt
T. L. Jennings,1,1833,PA,1833.PA-06.03.PHIL.txt
H. Sipkins,1,1833,PA,1833.PA-06.03.PHIL.txt
L. Lathrop,1,1833,PA,1833.PA-06.03.PHIL.txt
W. Whipper,2,1833,PA,1833.PA-06.03.PHIL.txt
D. Ruggles,1,1833,PA,1833.PA-06.03.PHIL.txt
Jinnings,1,1833,PA,1833.PA-06.03.PHIL.txt
Thomas I. Jinnings,1,1833,PA,1833.PA-06.03.PHIL.txt
Johnson,1,1833,PA,1833.PA-06.03.PHIL.txt
J. G. Barbadoes,1,1833,PA,1833.PA-06.03.PHIL.txt
Cor,5,1833,PA,1833.PA-06.03.PHIL.txt
George C. Willis,1,1833,PA,1833.PA-06.03.PHIL.txt
Alfred Niger,1,1833,PA,1833.PA-06.03.PHIL.txt
J. W. Creed,1,1833,PA,1833.PA-06.03.PHIL.txt
John Liverpool,1,1833,PA,1833.PA-06.03.PHIL.txt
Samuel Eliott,1,1833,PA,1833.PA-06.03.PHIL.txt
Israel Jeffries,1,1833,PA,1833.PA-06.03.PHIL.txt
Hubbard,1,1833,PA,1833.PA-06.03.PHIL.txt
John P. Burr,1,1833,PA,1833.PA-06.03.PHIL.txt
Rob,1,1833,PA,1833.PA-06.03.PHIL.txt
Manuel,1,1833,PA,1833.PA-06.03.PHIL.txt
Rhuben Rhuben,1,1833,PA,1833.PA-06.03.PHIL.txt
Arthur Waring,1,1833,PA,1833.PA-06.03.PHIL.txt
John Cook,1,1833,PA,1833.PA-06.03.PHIL.txt
W. D. Jenkins,1,1833,PA,1833.PA-06.03.PHIL.txt
John Rich,1,1833,PA,1833.PA-06.03.PHIL.txt
R. Island,1,1833,PA,1833.PA-06.03.PHIL.txt
John Robertson,1,1833,PA,1833.PA-06.03.PHIL.txt
James Frazer,1,1833,PA,1833.PA-06.03.PHIL.txt
William C. Jeffers,1,1833,PA,1833.PA-06.03.PHIL.txt
John Berrian,1,1833,PA,1833.PA-06.03.PHIL.txt
Thomas Shipley,1,1833,PA,1833.PA-06.03.PHIL.txt
Benjamin Lundy,1,1833,PA,1833.PA-06.03.PHIL.txt
Lewis,1,1833,PA,1833.PA-06.03.PHIL.txt
Evan Lewis,2,1833,PA,1833.PA-06.03.PHIL.txt
Benjamln Lundy,1,1833,PA,1833.PA-06.03.PHIL.txt
Lydia White,1,1833,PA,1833.PA-06.03.PHIL.txt
La Fayette,1,1833,PA,1833.PA-06.03.PHIL.txt
James Foster,1,1833,PA,1833.PA-06.03.PHIL.txt
Peter Williams,1,1833,PA,1833.PA-06.03.PHIL.txt
J. G. Steward,1,1833,PA,1833.PA-06.03.PHIL.txt
J. C. Mathews,1,1833,PA,1833.PA-06.03.PHIL.txt
A. M.,1,1833,PA,1833.PA-06.03.PHIL.txt
Jehovah,1,1833,PA,1833.PA-06.03.PHIL.txt
Simeon S. Jocelyn,1,1833,PA,1833.PA-06.03.PHIL.txt
William Lloyd Garrison,1,1833,PA,1833.PA-06.03.PHIL.txt
Elliot Cresson,1,1833,PA,1833.PA-06.03.PHIL.txt
William Hamilton,1,1834,NY,1834.NY-06.02.NEWY_ADDRESS.txt
S. W. Benedict,1,1834,NY,1834.NY-06.02.NEWY_ADDRESS.txt
Vallier,1,1834,NY,1834.NY-06.02.NEWY_ADDRESS.txt
Great Jehovah,1,1834,NY,1834.NY-06.02.NEWY_ADDRESS.txt
William Hamilton,3,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
James Fields,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Theodore C. Breshaw,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Raymond,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Cornish,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Vallier,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Great Jehovah,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Dennison,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Berrian,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Rush,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Hogarth,7,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Vogelsang,4,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Hughes,6,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Charles L. Remond,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
James G. Barbadoes,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
John C. Scarlett,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Jacob Perry,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Nathan Johnson,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Henry M. Merriman,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Alexander C. Luca,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Hoshea Easton,4,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
George Spywood,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Robert Jackson,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Jared Gray,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Nathan Blount,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
John G. Stewart,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Charles S. Morton,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
George Hogarth,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Henry C. Thompson,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Henry Brown,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Thomas S. Thompson,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Abraham Brown,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
John K. Jackson,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
James W.C. Pennington,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Benjamin F. Hughes,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Henry Sipkins,4,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Samuel Hardenburg,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Peter Vogelsang,3,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Abner H. Francis,5,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
John D. Closson,4,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Henry Drayton,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Amos Freeman,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Henry Ogden,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Orange,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Carlisle,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
John Peck,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Frederick A. Hinton,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Samuel C. Hutchins,3,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Stephen Smith,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Joshua P.B. Eddy,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
William Brewer,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Wilkesbarre,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Abraham D. Shadd,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Eli Johnson,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Benjamin Wilson,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Joseph Pierce,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Samuel Van Brackle,4,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Chester,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Henry C. Sippins,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Easton,10,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
William Whipper,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Thomas Butler,3,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
James Bird,3,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Peter Gardner,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Theodore J.B. London,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Owen T.B. Nicken,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Sipkins,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Smith,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Jackson,14,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Francis,3,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Van Brackle,8,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Peck,10,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Perry,3,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Ogden,4,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Brewer,5,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
James Cornish,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Joshua P. B. Eddy,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Hamilton,12,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
P. M.,7,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Barbadoes,9,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Pennington,4,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Thompson,4,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Remond,3,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Drayton,8,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Merriman,5,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Nickens,3,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Johnson,4,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Hinton,7,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Eddy,3,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Shadd,3,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Blount,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Whipper,5,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Luca,5,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Israel Lewis,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
U. C.,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Evan Williams,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Richard Voluntine,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Robt,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Elizur Wright,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Arthur Tappan,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
N. Y.,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Brown,4,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Wycoff,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Bird,3,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Butler,4,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Gardner,4,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Purvis,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Hutchins,4,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
A. M.,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Vashon,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Theo,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
S. Wright,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Scarlett,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Gray,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Closson,3,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Freeman,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Nicken,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Lewis,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Wilson,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Stewart,4,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Williams,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Crandall,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Olney,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Charles Gardner,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Downing,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Frazer,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Wm. Hamilton,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Robertson,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Atlec,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Andrew Jackson,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Spywood,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Todd,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Messrs Gardner,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
L. Cox,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Messrs. Hutchins,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Burr,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Daniel B. Brownhill,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
John Bowers,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
James Mc Crummell,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Junius C. Morell,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Joshua Brown,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Robert C. Gordon,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Jacob White,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Manuel,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Reuben Reuben,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Richard Johnson,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
New-Bedford,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
George C. Willis,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Luke Lathrop,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Thomas L. Jinnings,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
James Needham,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
James Hiner,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Robert Cooley,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Peter Hubbard,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Arthur Waring,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Owen T. B Nicken,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Charles Stewart,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
B. F. Hughes,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
C. B. Ray,6,1840,NY,1840.NY-08.18.ALBA.1.txt
C. L. Reason,3,1840,NY,1840.NY-08.18.ALBA.1.txt
Charles B. Ray,6,1840,NY,1840.NY-08.18.ALBA.1.txt
John J. Zuille,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Theo,2,1840,NY,1840.NY-08.18.ALBA.1.txt
S. Wright,2,1840,NY,1840.NY-08.18.ALBA.1.txt
Charles L. Reason,8,1840,NY,1840.NY-08.18.ALBA.1.txt
Timothy Seaman,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Clinton,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Theodore S. Wright,6,1840,NY,1840.NY-08.18.ALBA.1.txt
N. Y.,2,1840,NY,1840.NY-08.18.ALBA.1.txt
Alexander Crummell,8,1840,NY,1840.NY-08.18.ALBA.1.txt
Charles S. Morton,3,1840,NY,1840.NY-08.18.ALBA.1.txt
Frederick Olney,3,1840,NY,1840.NY-08.18.ALBA.1.txt
Ray,3,1840,NY,1840.NY-08.18.ALBA.1.txt
Bro,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Raymond,1,1840,NY,1840.NY-08.18.ALBA.1.txt
James W. Duffin,7,1840,NY,1840.NY-08.18.ALBA.1.txt
Henry R. Crummell,4,1840,NY,1840.NY-08.18.ALBA.1.txt
Michael Dougee,3,1840,NY,1840.NY-08.18.ALBA.1.txt
Samuel Streeter,2,1840,NY,1840.NY-08.18.ALBA.1.txt
Richard P.G. Wright,1,1840,NY,1840.NY-08.18.ALBA.1.txt
John T. Raymond,3,1840,NY,1840.NY-08.18.ALBA.1.txt
Wm. P. Johnson,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Henry H. Garnet,3,1840,NY,1840.NY-08.18.ALBA.1.txt
Wm. H. Topp,3,1840,NY,1840.NY-08.18.ALBA.1.txt
Austin Stewart,4,1840,NY,1840.NY-08.18.ALBA.1.txt
Eli N. Hall,4,1840,NY,1840.NY-08.18.ALBA.1.txt
John Wendell,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Armstrong Archer,2,1840,NY,1840.NY-08.18.ALBA.1.txt
Patrick H. Reason,4,1840,NY,1840.NY-08.18.ALBA.1.txt
Abner H. Francis,4,1840,NY,1840.NY-08.18.ALBA.1.txt
Francis,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Henry Williams,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Wm. R. Thompson,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Jeffrey Van Clief,1,1840,NY,1840.NY-08.18.ALBA.1.txt
J. H. Bishop,1,1840,NY,1840.NY-08.18.ALBA.1.txt
John M. Dolan,1,1840,NY,1840.NY-08.18.ALBA.1.txt
P. Johnson,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Thomas Jefferson,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Tunis Blake,1,1840,NY,1840.NY-08.18.ALBA.1.txt
James Parkman,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Lloyd Tillman,1,1840,NY,1840.NY-08.18.ALBA.1.txt
William Van Alstyne,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Wm. H. Parker,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Solomon Groomer,1,1840,NY,1840.NY-08.18.ALBA.1.txt
P. Green,1,1840,NY,1840.NY-08.18.ALBA.1.txt
William H. Topp,3,1840,NY,1840.NY-08.18.ALBA.1.txt
David Thomas,1,1840,NY,1840.NY-08.18.ALBA.1.txt
John N. Mars,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Uriah Boston,2,1840,NY,1840.NY-08.18.ALBA.1.txt
James F. Murray,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Jacob Waldron,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Primus Robinson,1,1840,NY,1840.NY-08.18.ALBA.1.txt
F. Van Vranken,1,1840,NY,1840.NY-08.18.ALBA.1.txt
A. Johnson,1,1840,NY,1840.NY-08.18.ALBA.1.txt
John Springsteal,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Stephen Myers,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Richard Thompson,1,1840,NY,1840.NY-08.18.ALBA.1.txt
M. Thompson,1,1840,NY,1840.NY-08.18.ALBA.1.txt
William Johnson,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Henry Jackson,2,1840,NY,1840.NY-08.18.ALBA.1.txt
William Queen,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Henry Johnson,1,1840,NY,1840.NY-08.18.ALBA.1.txt
James Baltimore,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Nicholas Bogart,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Oliver King,1,1840,NY,1840.NY-08.18.ALBA.1.txt
R. Springsteal,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Benjamin Cutler,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Hiram Dalton,1,1840,NY,1840.NY-08.18.ALBA.1.txt
John Tate,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Adam Blake,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Eli Johnson,1,1840,NY,1840.NY-08.18.ALBA.1.txt
H. Emery,1,1840,NY,1840.NY-08.18.ALBA.1.txt
J. Lain,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Alexander Theily,1,1840,NY,1840.NY-08.18.ALBA.1.txt
William Rich,1,1840,NY,1840.NY-08.18.ALBA.1.txt
J. A. Hubbard,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Francis Baker,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Jacob Brown,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Francis L. Allen,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Ezekiel George,1,1840,NY,1840.NY-08.18.ALBA.1.txt
H. Highland Garnet,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Samuel Jefferson,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Lewis Jones,1,1840,NY,1840.NY-08.18.ALBA.1.txt
George B. Moulton,1,1840,NY,1840.NY-08.18.ALBA.1.txt
George H. Baltimore,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Vameller,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Robert Butler,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Wiilliam Garison,1,1840,NY,1840.NY-08.18.ALBA.1.txt
F. Thompson,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Anthony Schuyler,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Clarence P. Seldon,1,1840,NY,1840.NY-08.18.ALBA.1.txt
George,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Garnet,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Abram Jackson,1,1840,NY,1840.NY-08.18.ALBA.1.txt
James Gardner,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Moses F. Van Leer,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Daniel Jones,2,1840,NY,1840.NY-08.18.ALBA.1.txt
