source,target
George L. Ruffin,J.H. Ingraham
George L. Ruffin,Samuel M. Scottron
George L. Ruffin,J.D. Richards
George L. Ruffin,F.L. Cordoza
George L. Ruffin,S.J. Murray
George L. Ruffin,W.H. Johnson
George L. Ruffin,G.B. Vashon
George L. Ruffin,William Nesbitt
George L. Ruffin,George B. Vashon
George L. Ruffin,H.H. Bruce
George L. Ruffin,Langston
George L. Ruffin,B. Randolph
George L. Ruffin,Bryant
George L. Ruffin,O.C. Hughes
George L. Ruffin,William Wells Brown
George L. Ruffin,Wright
George L. Ruffin,F. Douglass
George L. Ruffin,W.W. Brown
George L. Ruffin,Murray
George L. Ruffin,Myers
George L. Ruffin,Elkins
George L. Ruffin,Henry Moore
George L. Ruffin,Richards
George L. Ruffin,Newman
George L. Ruffin,J.B. Smith
George L. Ruffin,Ingraham
George L. Ruffin,Cailloux
George L. Ruffin,John Brown
George L. Ruffin,Seward
George L. Ruffin,Martin
George L. Ruffin,Anna Dickinsons
George L. Ruffin,Edmonia Highgate
George L. Ruffin,Bates
George L. Ruffin,P. H. Clark
George L. Ruffin,H. H. Garnet
George L. Ruffin,L. H. Putnam
George L. Ruffin,W. H. Johnson
George L. Ruffin,William F. Murray
George L. Ruffin,D. D. Turner
George L. Ruffin,N. Y.
George L. Ruffin,J. P. Sampson
George L. Ruffin,J. M. Langston
George L. Ruffin,Turner
George L. Ruffin,W. P. Newman
George L. Ruffin,Weaver
George L. Ruffin,William Howard Day
George L. Ruffin,Cork
George L. Ruffin,O'Connell
George L. Ruffin,P. B. Randolph
George L. Ruffin,Abraham
George L. Ruffin,Wagner
George L. Ruffin,Afric
George L. Ruffin,Jonathan C. Gibbs
George L. Ruffin,Gibbs
George L. Ruffin,John A. Andrew
George L. Ruffin,Milliken
George L. Ruffin,Lincoln
George L. Ruffin,Mcclellan
George L. Ruffin,Patercules
George L. Ruffin,Frances Ellen Watkins Harper
George L. Ruffin,Cain
George L. Ruffin,W.P. Newman
George L. Ruffin,Chase
George L. Ruffin,Jeff
George L. Ruffin,Davis
George L. Ruffin,Vashon
George L. Ruffin,J. Houston
George L. Ruffin,James Cochran
George L. Ruffin,Abram Smith
George L. Ruffin,Davis D. Turner
George L. Ruffin,J. D. Richards
George L. Ruffin,Harris
George L. Ruffin,A. H. Galloway
George L. Ruffin,W. Keeling
George L. Ruffin,Singleton T. Jones
George L. Ruffin,J. M Langston
George L. Ruffin,O. C. Hughes
George L. Ruffin,Sumner
George L. Ruffin,Butler
George L. Ruffin,William H. Day
George L. Ruffin,J. W. Loguen
George L. Ruffin,Samuel F. Murray
George L. Ruffin,J. H. Ingraham
George L. Ruffin,P. G. Wells
George L. Ruffin,H. P. Harris
George L. Ruffin,D. P. Seaton
George L. Ruffin,Paschal B. Randolph
George L. Ruffin,W. H. Decker
George L. Ruffin,W. H. Bruce
George L. Ruffin,M.D. George B. Vashon
George L. Ruffin,P. W. Ray
George L. Ruffin,William Howard
George L. Ruffin,Bill
George L. Ruffin,Taney
George L. Ruffin,William H. Seward
George L. Ruffin,Jefferson Davis
George L. Ruffin,Bishop Hughes
George L. Ruffin,Seymour
George L. Ruffin,Grant
George L. Ruffin,Sherman
Henry Highland Garnet,John M. Langston
Henry Highland Garnet,Howard Day
Henry Highland Garnet,George R. Taylor
Henry Highland Garnet,Garnet
Henry Highland Garnet,Frederick Douglass
Henry Highland Garnet,Peter H. Clark
Henry Highland Garnet,William W. Brown
Henry Highland Garnet,Stephen Myers
Henry Highland Garnet,Elisha Weaver
Henry Highland Garnet,Samuel J. Murray
Henry Highland Garnet,William W. Ruby
Henry Highland Garnet,James F. Murray
Henry Highland Garnet,John B. Smith
Henry Highland Garnet,Wm. W. Brown
Henry Highland Garnet,Samuel Harrison
Henry Highland Garnet,T. Downing
Henry Highland Garnet,F.L. Cordozo
Henry Highland Garnet,Peter H. Nott
Henry Highland Garnet,C. Freeman
Henry Highland Garnet,Wm. F. Johnson
Henry Highland Garnet,Abram J. Morrison
Henry Highland Garnet,R.J.
Henry Highland Garnet,Hamilton
Henry Highland Garnet,Singleton Jones
Henry Highland Garnet,J.W.C. Pennington
Henry Highland Garnet,P.B. Randolph
Henry Highland Garnet,Henry H. Garnet
Henry Highland Garnet,J. Sella Martin
Henry Highland Garnet,R.H. Cain
Henry Highland Garnet,Lewis H. Putnam
Henry Highland Garnet,Peter H. Williams
Henry Highland Garnet,Peter W. Ray
Henry Highland Garnet,William H. Johnson
Henry Highland Garnet,George W. Johnson
Henry Highland Garnet,James C. Matthews
Henry Highland Garnet,Robert Jackson
Henry Highland Garnet,John Cutler
Henry Highland Garnet,H.W. Johnson
Henry Highland Garnet,Cunandaigua
Henry Highland Garnet,Andrew B. Slater
Henry Highland Garnet,W.W. Denike
Henry Highland Garnet,William Grey
Henry Highland Garnet,F.P. Lapierre
Henry Highland Garnet,F.C. Lippins
Henry Highland Garnet,Peter Freeman
Henry Highland Garnet,James H. Washington
Henry Highland Garnet,Francis J. Peck
Henry Highland Garnet,George Weir
Henry Highland Garnet,George Dover
Henry Highland Garnet,Samuel Murray
Henry Highland Garnet,Peyton Harris
Henry Highland Garnet,Fred ' K Douglass
Henry Highland Garnet,James Taylor
Henry Highland Garnet,Thomas James
Henry Highland Garnet,William H. Bruce
Henry Highland Garnet,J.W. Loguen
Henry Highland Garnet,W.H. Brown
