Person,Count,Year,Place,filename
G.D. Johnson_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
G.M. Arnold_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
Owen Dawson_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
G.E. Stephens_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
William Still_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
William D. Matthews_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
J.M. Logan_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
George D. Johnson_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
Underdue_PERSON,2,1867,PA,1867.PA-01.08.PHIL.02.txt
Arnold_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
Richard Yates_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
Louis Wagner_PERSON,2,1867,PA,1867.PA-01.08.PHIL.02.txt
H.H. Garnett_PERSON,2,1867,PA,1867.PA-01.08.PHIL.02.txt
John A. Andrew_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
L.T. Pelham_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
J.J. Spilman_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
W. Howard Day_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
J.W. Logan_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
Moses B. Cass_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
G.B. Vashon_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
J.C. White_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
W.B. Forten_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
J.C. Bustill_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
Octavius Catto_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
J.B. Reeves_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
R.P. Hill_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
J.L. Lyons_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
H.H. Francisco_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
Elisha Weaver_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
James Holland_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
Thomas Gibbs_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
W.J. Alston_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
Theo_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
D. Miller_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
J.C. Ware_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
J.B. Hamer_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
Stephen Colwell_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
Nesby_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
G. Maner_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
W. Julian_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
Myers_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
Green_PERSON,3,1867,PA,1867.PA-01.08.PHIL.02.txt
Stephens_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
Comrade Myers_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
J.W. Logueon_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
J. Hinton_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
Howard Day_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
John Mercer Lingston_PERSON,1,1867,PA,1867.PA-01.08.PHIL.02.txt
J. W. Malone_PERSON,9,1868,IA,1868.IA-02.12.DESM.txt
S. T. Wells_PERSON,7,1868,IA,1868.IA-02.12.DESM.txt
J. W. Guy_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
Y. E. Anderson_PERSON,2,1868,IA,1868.IA-02.12.DESM.txt
J. C. Cary_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
C. L. Holmes_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
D. Lawrence_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
A. Morris_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
J. D. Waterford_PERSON,2,1868,IA,1868.IA-02.12.DESM.txt
G. Phelps_PERSON,5,1868,IA,1868.IA-02.12.DESM.txt
T. A. Bush_PERSON,4,1868,IA,1868.IA-02.12.DESM.txt
J. Skipworth_PERSON,5,1868,IA,1868.IA-02.12.DESM.txt
A. Brown_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
A. W. Carter_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
Alex. Clark_PERSON,19,1868,IA,1868.IA-02.12.DESM.txt
J. Bass_PERSON,2,1868,IA,1868.IA-02.12.DESM.txt
C. Montgomery_PERSON,5,1868,IA,1868.IA-02.12.DESM.txt
Tipton_PERSON,3,1868,IA,1868.IA-02.12.DESM.txt
P. C. Cooper_PERSON,13,1868,IA,1868.IA-02.12.DESM.txt
Davenport_PERSON,4,1868,IA,1868.IA-02.12.DESM.txt
G. Reece_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
J. Barber_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
S. Nichols_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
J. W_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
Malone_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
Alexander Clark_PERSON,2,1868,IA,1868.IA-02.12.DESM.txt
Jesse Bass_PERSON,3,1868,IA,1868.IA-02.12.DESM.txt
Calvin Montgomery_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
J. S. Skipworth_PERSON,5,1868,IA,1868.IA-02.12.DESM.txt
G. Benson_PERSON,2,1868,IA,1868.IA-02.12.DESM.txt
Clinton_PERSON,2,1868,IA,1868.IA-02.12.DESM.txt
J. D. Walker_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
H. Lewis_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
M. Halowa_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
C. H. Davis_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
H. Vinson_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
Thomas Benton_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
W. H. Davis_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
S. D. Dunkin_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
T. L. Carter_PERSON,4,1868,IA,1868.IA-02.12.DESM.txt
I. S. Carter_PERSON,2,1868,IA,1868.IA-02.12.DESM.txt
W. White_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
J. Williamson_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
J. Forde_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
E. James_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
P. W. C. Lawson_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
D. Miller_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
G. W. Kinney_PERSON,2,1868,IA,1868.IA-02.12.DESM.txt
R. Drake_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
S. J. Harris_PERSON,2,1868,IA,1868.IA-02.12.DESM.txt
J. E. Hugard_PERSON,2,1868,IA,1868.IA-02.12.DESM.txt
James Howard_PERSON,2,1868,IA,1868.IA-02.12.DESM.txt
T. Benson_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
Benton_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
Henry O'Connor_PERSON,3,1868,IA,1868.IA-02.12.DESM.txt
Jacob Mahin_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
S. D. Wheeler_PERSON,2,1868,IA,1868.IA-02.12.DESM.txt
L. D. Ingersoll_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
Abraham Lincoln_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
Clark_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
Kinney_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
Attorney-General Of The State_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
A. Clark_PERSON,3,1868,IA,1868.IA-02.12.DESM.txt
T. S. Carter_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
Davis_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
Merrill_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
Omeka_PERSON,1,1868,IA,1868.IA-02.12.DESM.txt
Hatcher_PERSON,1,1868,MD,1868.MD-08.05.BALT.txt
Wagner_PERSON,1,1868,MD,1868.MD-08.05.BALT.txt
Milliken_PERSON,1,1868,MD,1868.MD-08.05.BALT.txt
H. J. Brown_PERSON,1,1868,MD,1868.MD-08.05.BALT.txt
Wm. Nesbit_PERSON,1,1868,PA,1868.PA-08.11.WILL.txt
J.C. White_PERSON,1,1868,PA,1868.PA-08.11.WILL.txt
O.V. Catto_PERSON,2,1868,PA,1868.PA-08.11.WILL.txt
P.N. Judah_PERSON,1,1868,PA,1868.PA-08.11.WILL.txt
David B. Bowser_PERSON,1,1868,PA,1868.PA-08.11.WILL.txt
Wm. D. Forten_PERSON,1,1868,PA,1868.PA-08.11.WILL.txt
Jos. C. Bustill_PERSON,1,1868,PA,1868.PA-08.11.WILL.txt
Jacob C. White_PERSON,1,1868,PA,1868.PA-08.11.WILL.txt
B. White_PERSON,1,1868,PA,1868.PA-08.11.WILL.txt
John C. Bowers_PERSON,1,1868,PA,1868.PA-08.11.WILL.txt
Lorenzo D. Blackson_PERSON,1,1868,PA,1868.PA-08.11.WILL.txt
H. M. Turner_PERSON,1,1869,GA,1869.GA-11.01.MACO.txt
Arthur_PERSON,1,1869,GA,1869.GA-11.01.MACO.txt
Grant_PERSON,1,1869,MD,1869.MD-01.01.BALT.txt
H.H. Garnett_PERSON,1,1870,NY,1870.NY-10.01.SYRA.txt
H.H. Molson_PERSON,1,1870,NY,1870.NY-10.01.SYRA.txt
S. Baltimore_PERSON,1,1870,NY,1870.NY-10.01.SYRA.txt
James H. Derrick_PERSON,1,1870,NY,1870.NY-10.01.SYRA.txt
Garnett_PERSON,1,1870,NY,1870.NY-10.01.SYRA.txt
Stewart L. Woodford_PERSON,1,1870,NY,1870.NY-10.01.SYRA.txt
William Wells Brown_PERSON,1,1870,NY,1870.NY-10.01.SYRA.txt
William F. Butler_PERSON,1,1870,NY,1870.NY-10.01.SYRA.txt
Stevenson_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Henry Marrs_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Henry Lynn_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
H.H. Trumbo_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Samuel Demsey_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
B. Smith_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
B. J. Crampton_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Barber_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Robertson_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Smith_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Tim Machlin_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Sam Davis_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
William Pierce_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
George Rogers_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Silas Woodford_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Mary Smith Curtis_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Margaret Mosby_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
James Gaines_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Anderson_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Ku-Klux_PERSON,32,1871,KY,1871.KY-01.01.FRAN.txt
James Parker_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Noah Blankenship_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
William Gibson_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
John Gibson_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
J. A. Montford_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
William Glasgow_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Oliver Stone_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Cumins_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Adams_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Meriwether_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Richardson_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Crasbaw_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
John Masteran_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Coffey_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Jerry Laws_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
James Ryan_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Edmund Burns_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
William Parker_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Jess Davis_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Spears_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Albert Bradford_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Bayatt_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Frank Boumes_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Roberts_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
George Bratcher_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
John Penny_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Lucien Green_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Miller_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Charles Handerson_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
George Bolling_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
T. J. Vanarsdall_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Rousey_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
James Crowders_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
John Carnmon_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Wiley Gevens_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Dixon_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
George Rose_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Wallace Sinthorn_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Shepherd_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
George Tankesley_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Frank Searey_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Searey_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Robert Mershon_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Pope_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Hall_PERSON,2,1871,KY,1871.KY-01.01.FRAN.txt
Willet_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Cooper_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Allen Cooper_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Scott_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Charles Fields_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Simms_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Douglass Rodes_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Fielding Waller_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
R. L. Byrom_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Perry_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
A. Owen_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Saunders_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Sam Lambert_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
William Palmer_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
William Hart_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
John Redman_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
William Sheldon_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Pleasonton Parker_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Daniel Parker_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Willis Parker_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Turpin_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Parker_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Richard Brown_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Simpson Grubbs_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Jacob See_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Frank Timberlake_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
John Simes_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Oliver Williams_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Harvey Mill_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Hicks_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Howard Gilbert_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Harrison Blanton_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Howard Million_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
John Dickerson_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
George_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Demar_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Joseph Allen_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Johnson_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
North Benson_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Winstone Hawkins_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Scroggins_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
Strader Trumbo_PERSON,1,1871,KY,1871.KY-01.01.FRAN.txt
J. M. Shelton_PERSON,5,1871,TN,1871.TN-02.22.NASH.txt
E. D. Shaw_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
William Butler_PERSON,2,1871,TN,1871.TN-02.22.NASH.txt
W. F. Anderson_PERSON,9,1871,TN,1871.TN-02.22.NASH.txt
R. M. Hanmer_PERSON,3,1871,TN,1871.TN-02.22.NASH.txt
C. M. Johnson_PERSON,5,1871,TN,1871.TN-02.22.NASH.txt
D. Anderson_PERSON,4,1871,TN,1871.TN-02.22.NASH.txt
Samuel Lowery_PERSON,11,1871,TN,1871.TN-02.22.NASH.txt
John Cockrill_PERSON,3,1871,TN,1871.TN-02.22.NASH.txt
H. Stevenson_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Wesley Terry_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Robertson_PERSON,2,1871,TN,1871.TN-02.22.NASH.txt
Wesley Cloyd_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Johnsen_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Alf_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Gordon_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
James Allison_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Ralph Puiet_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Henry Petty_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Abraham Price_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
George Price_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Green Hubart_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Aaron Jennings_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
M. R. Johnson_PERSON,2,1871,TN,1871.TN-02.22.NASH.txt
Wm. Butler_PERSON,4,1871,TN,1871.TN-02.22.NASH.txt
Cyrus Cook_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Byzer_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Sam Lowery_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
D. L. Lapsley_PERSON,5,1871,TN,1871.TN-02.22.NASH.txt
Armstead Shelby_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
R. D. Campbell_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
J. Biglow_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Ed_PERSON,4,1871,TN,1871.TN-02.22.NASH.txt
Shaw George Haden_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Joseph Lusher_PERSON,2,1871,TN,1871.TN-02.22.NASH.txt
A. E. Anderson_PERSON,3,1871,TN,1871.TN-02.22.NASH.txt
J. H. Salor_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Peter Ledbetter_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
John Epps_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
J. W. Peyton_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Peter Coraway_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Armstead Boyd_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Robert Auston_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Giles_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Robert Johnson_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Lewis Dougherty_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
R. D. Williamson_PERSON,3,1871,TN,1871.TN-02.22.NASH.txt
A. L. Carr_PERSON,2,1871,TN,1871.TN-02.22.NASH.txt
W. S. Williamson_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Sylvester Lewis_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Carroll Wilson_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
John Mcgowan_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
T. S. Stewart_PERSON,2,1871,TN,1871.TN-02.22.NASH.txt
Norman_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Alex Webb_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
J. Brown_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Marshall_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
M. Hanmer_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
John Claiborne_PERSON,5,1871,TN,1871.TN-02.22.NASH.txt
Jackson_PERSON,3,1871,TN,1871.TN-02.22.NASH.txt
Butler_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
J. W. H. Peyton_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Johnson_PERSON,2,1871,TN,1871.TN-02.22.NASH.txt
Shaw_PERSON,3,1871,TN,1871.TN-02.22.NASH.txt
J. P. Price_PERSON,3,1871,TN,1871.TN-02.22.NASH.txt
J. H. Sailor_PERSON,3,1871,TN,1871.TN-02.22.NASH.txt
Hanmer_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Miller_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Richard Ware_PERSON,2,1871,TN,1871.TN-02.22.NASH.txt
Isaac Sharp_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Geo S Hayden_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
M. R Johnson_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Anderson_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Abraham Lincoln_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Lincoln_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
John Brown_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
E. K. Spence_PERSON,2,1871,TN,1871.TN-02.22.NASH.txt
John Braden_PERSON,2,1871,TN,1871.TN-02.22.NASH.txt
J. M. Shetton_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Spence_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Esther_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
A. S. Carr_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
J. W. H. Heyton_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Cheatham_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Joyner_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Davidson_PERSON,4,1871,TN,1871.TN-02.22.NASH.txt
Blackmon Williamson_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Gilbert Algee_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
E. A. Anderson_PERSON,2,1871,TN,1871.TN-02.22.NASH.txt
Wm. Phillips_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Morris Henderson_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Benjamin Bullit_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Malary Brooks_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
T. Stroteer_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Lewis Ready_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Fred Tucker_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
J. P. Miller_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Samuel Sharp_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Weare_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
John Lockwood_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
M. Morris_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
H. R. Roberts_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
E. J. Conrad_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
A. J. Newson_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
L. M. Jordan_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
William Clark_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
R. Gordon_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Clark_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
A. R. Campbell_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
A. R. Trotter_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Sumner_PERSON,2,1871,TN,1871.TN-02.22.NASH.txt
Isaac Brown_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
John Walker_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Lewis Rowan_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Peter Rowen_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Stephen Randles_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Samuel Randles_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
Alexander Smith_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
H. Gould_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
W. F. Prosser_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
U. S. Grant_PERSON,1,1871,TN,1871.TN-02.22.NASH.txt
